Property ID,Property name,Final URL,Image URL,Destination name,Price,Star rating,Score,Max score,Facilities
96111954696,Объект У Валечки,https://sutochno.ru/front/searchapp/hotels/9611,https://pumpons.github.io/sutochno-feeds/images/2f3cfea8e5a0cb3e.png,Адлер,6500 RUB,0,5.0,5.0,
1401181807346,Объект Южный дворик,https://sutochno.ru/front/searchapp/hotels/140118,https://pumpons.github.io/sutochno-feeds/images/994012d62acbf6c1.png,Адлер,3000 RUB,0,5.0,5.0,трансфер
1401181807370,Объект Южный дворик,https://sutochno.ru/front/searchapp/hotels/140118,https://pumpons.github.io/sutochno-feeds/images/634c5e39a4e99b96.png,Адлер,3600 RUB,0,5.0,5.0,трансфер
1552622014515,Объект Гостевой дом на Чкалова,https://sutochno.ru/front/searchapp/hotels/155262,https://pumpons.github.io/sutochno-feeds/images/7ca6fbf1f524c5f6.png,Адлер,2400 RUB,0,5.0,5.0,
1653752130598,Объект Sonata & SPA,https://sutochno.ru/front/searchapp/hotels/165375,https://pumpons.github.io/sutochno-feeds/images/8e88b243ad616005.png,Адлер,12000 RUB,0,5.0,5.0,
1568082037999,Гостевой дом Аэлита,https://sutochno.ru/front/searchapp/hotels/156808,https://pumpons.github.io/sutochno-feeds/images/fee21c97a56d2469.png,Адлер,8400 RUB,0,5.0,5.0,трансфер
928811255743,Объект Сибиряк,https://sutochno.ru/front/searchapp/hotels/92881,https://pumpons.github.io/sutochno-feeds/images/dfa4f47790234c30.png,Адлер,2500 RUB,0,5.0,5.0,трансфер;Терраса;Бассейн (открытый);бассейн с подогревом
1487531927242,Объект Королевых,https://sutochno.ru/front/searchapp/hotels/148753,https://pumpons.github.io/sutochno-feeds/images/78581fbd6a6c726a.png,Адлер,4720 RUB,0,5.0,5.0,круглосуточная стойка;сауна;Терраса;Бассейн (крытый)
1635142111351,Объект Сан Сочи Делина.Адлер,https://sutochno.ru/front/searchapp/hotels/163514,https://pumpons.github.io/sutochno-feeds/images/c3d994d396a94f1f.png,Адлер,3500 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сауна;Терраса;бассейн с подогревом;прачечная
928811255733,Объект Сибиряк,https://sutochno.ru/front/searchapp/hotels/92881,https://pumpons.github.io/sutochno-feeds/images/85fc467a99470f5f.png,Адлер,2000 RUB,0,5.0,5.0,трансфер;Терраса;Бассейн (открытый);бассейн с подогревом
1568082038019,Гостевой дом Аэлита,https://sutochno.ru/front/searchapp/hotels/156808,https://pumpons.github.io/sutochno-feeds/images/fee21c97a56d2469.png,Адлер,8400 RUB,0,5.0,5.0,трансфер
1546962106738,Объект Экосад,https://sutochno.ru/front/searchapp/hotels/154696,https://pumpons.github.io/sutochno-feeds/images/3ca156401ada38f5.png,Адлер,6000 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;переговорная;камера хранения;прачечная
1487531927227,Объект Королевых,https://sutochno.ru/front/searchapp/hotels/148753,https://pumpons.github.io/sutochno-feeds/images/6ad52b54be6a0d80.png,Адлер,2360 RUB,0,5.0,5.0,круглосуточная стойка;сауна;Терраса;Бассейн (крытый)
1594652069532,Гостевой дом Papaya Рark,https://sutochno.ru/front/searchapp/hotels/159465,https://pumpons.github.io/sutochno-feeds/images/75b1cb0174256f42.png,Адлер,7000 RUB,0,5.0,5.0,круглосуточная стойка;Терраса;Бассейн (открытый);прачечная;заказ экскурсий
1600412076270,Объект Карина,https://sutochno.ru/front/searchapp/hotels/160041,https://pumpons.github.io/sutochno-feeds/images/7f43fc2c26c3df65.png,Адлер,2300 RUB,0,5.0,5.0,
51083926179,Объект ArtRoomSochi,https://sutochno.ru/front/searchapp/hotels/51083,https://pumpons.github.io/sutochno-feeds/images/89ad91abe4e68388.png,Адлер,3500 RUB,0,5.0,5.0,трансфер;доставка в номер;Бассейн (открытый)
1594652069485,Гостевой дом Papaya Рark,https://sutochno.ru/front/searchapp/hotels/159465,https://pumpons.github.io/sutochno-feeds/images/e4ba7cbc1e2d9fc8.png,Адлер,5500 RUB,0,5.0,5.0,круглосуточная стойка;Терраса;Бассейн (открытый);прачечная;заказ экскурсий
1153541610344,Отель AC,https://sutochno.ru/front/searchapp/hotels/115354,https://pumpons.github.io/sutochno-feeds/images/99c8d3cacd73e1de.png,Адлер,6100 RUB,0,5.0,5.0,ресторан;доставка в номер;круглосуточная стойка;сауна;Спа;лифт
150664894169,Гостиница Престиж,https://sutochno.ru/front/searchapp/hotels/150664,https://pumpons.github.io/sutochno-feeds/images/f0dee81d0df48528.png,Адлер,11760 RUB,4,5.0,5.0,трансфер;ресторан;доставка в номер;бар;круглосуточная стойка;сауна;Спа;Бассейн (открытый);Собственный пляж;Игровая площадка для детей;лифт;пандус;детский бассейн;бассейн с подогревом;переговорная;камера хранения;бизнес-центр
1642722118785,Объект В самом центре Курортного городка,https://sutochno.ru/front/searchapp/hotels/164272,https://pumpons.github.io/sutochno-feeds/images/2a4459bc9db690dd.png,Адлер,2375 RUB,0,5.0,5.0,
1642722118798,Объект В самом центре Курортного городка,https://sutochno.ru/front/searchapp/hotels/164272,https://pumpons.github.io/sutochno-feeds/images/2a4459bc9db690dd.png,Адлер,2375 RUB,0,5.0,5.0,
1526751980934,Объект У Валентины,https://sutochno.ru/front/searchapp/hotels/152675,https://pumpons.github.io/sutochno-feeds/images/0603b5b826ca110e.png,Адлер,1000 RUB,0,5.0,5.0,трансфер;Терраса;прачечная
1691272186997,Гостевой дом Вилла Таурус,https://sutochno.ru/front/searchapp/hotels/169127,https://pumpons.github.io/sutochno-feeds/images/2b8795e411f8a62a.png,Адлер,4950 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;прачечная
1730782258444,Гостевой дом Комфорт,https://sutochno.ru/front/searchapp/hotels/173078,https://pumpons.github.io/sutochno-feeds/images/d586b1c3aef46c9c.png,Адлер,1840 RUB,0,5.0,5.0,
1546962089385,Объект Экосад,https://sutochno.ru/front/searchapp/hotels/154696,https://pumpons.github.io/sutochno-feeds/images/1763dc1d2fd80f4b.png,Адлер,5525 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;переговорная;камера хранения;прачечная
1405391811765,Отель Грейс Глобал,https://sutochno.ru/front/searchapp/hotels/140539,https://pumpons.github.io/sutochno-feeds/images/000210d60e8ace43.png,Адлер,9200 RUB,4,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Спа;Бассейн (открытый);лифт;бассейн с подогревом;камера хранения;прачечная
1591232067265,Объект Домик Феи,https://sutochno.ru/front/searchapp/hotels/159123,https://pumpons.github.io/sutochno-feeds/images/a19148b4f3f87f7c.png,Адлер,4000 RUB,0,5.0,5.0,Терраса
1199081987182,Гостевой дом Джина,https://sutochno.ru/front/searchapp/hotels/119908,https://pumpons.github.io/sutochno-feeds/images/a1351e21f37ab963.png,Адлер,1000 RUB,0,5.0,5.0,круглосуточная стойка;Бассейн (открытый)
1693982193751,Гостевой дом Магнолия,https://sutochno.ru/front/searchapp/hotels/169398,https://pumpons.github.io/sutochno-feeds/images/d51a6d67565d0aa0.png,Адлер,2500 RUB,0,5.0,5.0,круглосуточная стойка;Терраса
1693982192282,Гостевой дом Магнолия,https://sutochno.ru/front/searchapp/hotels/169398,https://pumpons.github.io/sutochno-feeds/images/a6e4dffd23137da5.png,Адлер,1900 RUB,0,5.0,5.0,круглосуточная стойка;Терраса
1465771882666,Объект Виктор и Я,https://sutochno.ru/front/searchapp/hotels/146577,https://pumpons.github.io/sutochno-feeds/images/6c7da70f548e0d7f.png,Адлер,4275 RUB,0,5.0,5.0,прачечная
1709952245488,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/d9e18d2c9ec6381d.png,Адлер,950 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
1153541804093,Отель AC,https://sutochno.ru/front/searchapp/hotels/115354,https://pumpons.github.io/sutochno-feeds/images/3c8c071ebc289f01.png,Адлер,5100 RUB,0,5.0,5.0,ресторан;доставка в номер;круглосуточная стойка;сауна;Спа;лифт
1709952245586,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/6cfe86c8be969d2b.png,Адлер,1000 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
1709952280846,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/317ec9a6007aeb02.png,Адлер,600 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
1730782258436,Гостевой дом Комфорт,https://sutochno.ru/front/searchapp/hotels/173078,https://pumpons.github.io/sutochno-feeds/images/2da973590e11e18e.png,Адлер,2127 RUB,0,5.0,5.0,
1524361977179,Объект Диана,https://sutochno.ru/front/searchapp/hotels/152436,https://pumpons.github.io/sutochno-feeds/images/44abeed651abb5f6.png,Адлер,3000 RUB,0,5.0,5.0,Терраса;камера хранения;прачечная
1730782254036,Гостевой дом Комфорт,https://sutochno.ru/front/searchapp/hotels/173078,https://pumpons.github.io/sutochno-feeds/images/d586b1c3aef46c9c.png,Адлер,1840 RUB,0,5.0,5.0,
1199081547543,Гостевой дом Джина,https://sutochno.ru/front/searchapp/hotels/119908,https://pumpons.github.io/sutochno-feeds/images/a6c46590de8eced9.png,Адлер,1250 RUB,0,5.0,5.0,круглосуточная стойка;Бассейн (открытый)
1308001696936,Гостевой дом Аквариум,https://sutochno.ru/front/searchapp/hotels/130800,https://pumpons.github.io/sutochno-feeds/images/4269d7d22359ff1a.png,Адлер,2000 RUB,0,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;переговорная;камера хранения;прачечная
1709952245523,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/d9e18d2c9ec6381d.png,Адлер,950 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
350751685098,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/e9769ae41cb7bc97.png,Адлер,5000 RUB,0,5.0,5.0,сад;Терраса
350751685088,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/d75a3e7c9364ce8a.png,Адлер,6875 RUB,0,5.0,5.0,сад;Терраса
1709952223564,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/f35dd3f3ad64e87b.png,Адлер,750 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
350751685032,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/6539e761aa754949.png,Адлер,5250 RUB,0,5.0,5.0,сад;Терраса
350751685060,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/3c510a5dadf83b54.png,Адлер,6250 RUB,0,5.0,5.0,сад;Терраса
350751685045,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/e9769ae41cb7bc97.png,Адлер,5000 RUB,0,5.0,5.0,сад;Терраса
1691272186995,Гостевой дом Вилла Таурус,https://sutochno.ru/front/searchapp/hotels/169127,https://pumpons.github.io/sutochno-feeds/images/fa387555aff79f7a.png,Адлер,4180 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;прачечная
1653752130507,Объект Sonata & SPA,https://sutochno.ru/front/searchapp/hotels/165375,https://pumpons.github.io/sutochno-feeds/images/f0582ca0dd3da4f4.png,Адлер,7000 RUB,0,5.0,5.0,
1392721798863,Объект Маргарита,https://sutochno.ru/front/searchapp/hotels/139272,https://pumpons.github.io/sutochno-feeds/images/839e7de10993589b.png,Адлер,13000 RUB,0,5.0,5.0,
1552622014381,Объект Гостевой дом на Чкалова,https://sutochno.ru/front/searchapp/hotels/155262,https://pumpons.github.io/sutochno-feeds/images/8440611f8c63ee76.png,Адлер,2500 RUB,0,5.0,5.0,
1653752130584,Объект Sonata & SPA,https://sutochno.ru/front/searchapp/hotels/165375,https://pumpons.github.io/sutochno-feeds/images/26d7e6218dcdf34a.png,Адлер,9000 RUB,0,5.0,5.0,
1552622014426,Объект Гостевой дом на Чкалова,https://sutochno.ru/front/searchapp/hotels/155262,https://pumpons.github.io/sutochno-feeds/images/44b68132b10cfd82.png,Адлер,3600 RUB,0,5.0,5.0,
1546962006464,Объект Экосад,https://sutochno.ru/front/searchapp/hotels/154696,https://pumpons.github.io/sutochno-feeds/images/4e5ba81f78a3607e.png,Адлер,6600 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;переговорная;камера хранения;прачечная
1401181807395,Объект Южный дворик,https://sutochno.ru/front/searchapp/hotels/140118,https://pumpons.github.io/sutochno-feeds/images/df5e2c4eeaf79145.png,Адлер,4200 RUB,0,5.0,5.0,трансфер
1552622014407,Объект Гостевой дом на Чкалова,https://sutochno.ru/front/searchapp/hotels/155262,https://pumpons.github.io/sutochno-feeds/images/ad87de3eba523a22.png,Адлер,3000 RUB,0,5.0,5.0,
1487531927230,Объект Королевых,https://sutochno.ru/front/searchapp/hotels/148753,https://pumpons.github.io/sutochno-feeds/images/91dd1b90ab3a03d2.png,Адлер,5900 RUB,0,5.0,5.0,круглосуточная стойка;сауна;Терраса;Бассейн (крытый)
1195121559358,Объект Взлётная ,https://sutochno.ru/front/searchapp/hotels/119512,https://pumpons.github.io/sutochno-feeds/images/28a6bb5e4e6f5561.png,Адлер,4200 RUB,0,5.0,5.0,Игровая площадка для детей
1591232065442,Объект Домик Феи,https://sutochno.ru/front/searchapp/hotels/159123,https://pumpons.github.io/sutochno-feeds/images/68ed8f66c8b6f4cc.png,Адлер,2000 RUB,0,5.0,5.0,Терраса
1536592232698,Объект Континенталь Адлер,https://sutochno.ru/front/searchapp/hotels/153659,https://pumpons.github.io/sutochno-feeds/images/affaac9d76a1de6f.png,Адлер,3800 RUB,0,5.0,5.0,трансфер;Игровая площадка для детей;прачечная
1600412076298,Объект Карина,https://sutochno.ru/front/searchapp/hotels/160041,https://pumpons.github.io/sutochno-feeds/images/c87f7983a2545151.png,Адлер,4800 RUB,0,5.0,5.0,
1487531927248,Объект Королевых,https://sutochno.ru/front/searchapp/hotels/148753,https://pumpons.github.io/sutochno-feeds/images/5cb715d820fe0479.png,Адлер,2950 RUB,0,5.0,5.0,круглосуточная стойка;сауна;Терраса;Бассейн (крытый)
1635142146867,Объект Сан Сочи Делина.Адлер,https://sutochno.ru/front/searchapp/hotels/163514,https://pumpons.github.io/sutochno-feeds/images/2e330f860e6eb718.png,Адлер,2500 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сауна;Терраса;бассейн с подогревом;прачечная
708311075913,Объект Алина,https://sutochno.ru/front/searchapp/hotels/70831,https://pumpons.github.io/sutochno-feeds/images/86a61cec53ee9a7f.png,Адлер,1800 RUB,0,5.0,5.0,Игровая площадка для детей
1635141377465,Объект Сан Сочи Делина.Адлер,https://sutochno.ru/front/searchapp/hotels/163514,https://pumpons.github.io/sutochno-feeds/images/8674bf7838e64e92.png,Адлер,4500 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сауна;Терраса;бассейн с подогревом;прачечная
1513341962185,Отель Ромашка,https://sutochno.ru/front/searchapp/hotels/151334,https://pumpons.github.io/sutochno-feeds/images/75d809e1819ca829.png,Адлер,10000 RUB,0,5.0,5.0,круглосуточная стойка;сад;Терраса;камера хранения;прачечная
1513341962186,Отель Ромашка,https://sutochno.ru/front/searchapp/hotels/151334,https://pumpons.github.io/sutochno-feeds/images/9a93b9c82de36cd2.png,Адлер,900 RUB,0,5.0,5.0,круглосуточная стойка;сад;Терраса;камера хранения;прачечная
1546962096295,Объект Экосад,https://sutochno.ru/front/searchapp/hotels/154696,https://pumpons.github.io/sutochno-feeds/images/f3327b02610769a2.png,Адлер,5000 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;переговорная;камера хранения;прачечная
1635142111338,Объект Сан Сочи Делина.Адлер,https://sutochno.ru/front/searchapp/hotels/163514,https://pumpons.github.io/sutochno-feeds/images/ae4a9bd97037662e.png,Адлер,3800 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сауна;Терраса;бассейн с подогревом;прачечная
51083957083,Объект ArtRoomSochi,https://sutochno.ru/front/searchapp/hotels/51083,https://pumpons.github.io/sutochno-feeds/images/446701dbe32813ff.png,Адлер,3000 RUB,0,5.0,5.0,трансфер;доставка в номер;Бассейн (открытый)
1513341962809,Отель Ромашка,https://sutochno.ru/front/searchapp/hotels/151334,https://pumpons.github.io/sutochno-feeds/images/8bdc1cab259ee9c5.png,Адлер,1000 RUB,0,5.0,5.0,круглосуточная стойка;сад;Терраса;камера хранения;прачечная
1199081547553,Гостевой дом Джина,https://sutochno.ru/front/searchapp/hotels/119908,https://pumpons.github.io/sutochno-feeds/images/65b81aa527832154.png,Адлер,1500 RUB,0,5.0,5.0,круглосуточная стойка;Бассейн (открытый)
1308001696937,Гостевой дом Аквариум,https://sutochno.ru/front/searchapp/hotels/130800,https://pumpons.github.io/sutochno-feeds/images/e9aeb9c9db19587c.png,Адлер,3000 RUB,0,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;переговорная;камера хранения;прачечная
1526751980829,Объект У Валентины,https://sutochno.ru/front/searchapp/hotels/152675,https://pumpons.github.io/sutochno-feeds/images/0603b5b826ca110e.png,Адлер,1000 RUB,0,5.0,5.0,трансфер;Терраса;прачечная
1693982193744,Гостевой дом Магнолия,https://sutochno.ru/front/searchapp/hotels/169398,https://pumpons.github.io/sutochno-feeds/images/d51a6d67565d0aa0.png,Адлер,2500 RUB,0,5.0,5.0,круглосуточная стойка;Терраса
1709952245590,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/8d2548294fded65c.png,Адлер,1500 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
1153541804044,Отель AC,https://sutochno.ru/front/searchapp/hotels/115354,https://pumpons.github.io/sutochno-feeds/images/3c8c071ebc289f01.png,Адлер,5100 RUB,0,5.0,5.0,ресторан;доставка в номер;круглосуточная стойка;сауна;Спа;лифт
1405391909253,Отель Грейс Глобал,https://sutochno.ru/front/searchapp/hotels/140539,https://pumpons.github.io/sutochno-feeds/images/7d8a6a3c99f7a9c6.png,Адлер,7188 RUB,4,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Спа;Бассейн (открытый);лифт;бассейн с подогревом;камера хранения;прачечная
1513341962331,Отель Ромашка,https://sutochno.ru/front/searchapp/hotels/151334,https://pumpons.github.io/sutochno-feeds/images/974350365be6581f.png,Адлер,1375 RUB,0,5.0,5.0,круглосуточная стойка;сад;Терраса;камера хранения;прачечная
1634802111001,Объект На Православной 14В,https://sutochno.ru/front/searchapp/hotels/163480,https://pumpons.github.io/sutochno-feeds/images/2f8dcef1209c6898.png,Адлер,6000 RUB,0,5.0,5.0,
1691272187002,Гостевой дом Вилла Таурус,https://sutochno.ru/front/searchapp/hotels/169127,https://pumpons.github.io/sutochno-feeds/images/d0822495058d031d.png,Адлер,5720 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;прачечная
897691912708,Объект АкваМария,https://sutochno.ru/front/searchapp/hotels/89769,https://pumpons.github.io/sutochno-feeds/images/e7fcbd1eaccba955.png,Адлер,1840 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;прачечная
1526751980922,Объект У Валентины,https://sutochno.ru/front/searchapp/hotels/152675,https://pumpons.github.io/sutochno-feeds/images/fb18a3eb76d46863.png,Адлер,800 RUB,0,5.0,5.0,трансфер;Терраса;прачечная
1642722118778,Объект В самом центре Курортного городка,https://sutochno.ru/front/searchapp/hotels/164272,https://pumpons.github.io/sutochno-feeds/images/2a4459bc9db690dd.png,Адлер,2375 RUB,0,5.0,5.0,
1203571575109,Гостевой дом Гавань-Адлер,https://sutochno.ru/front/searchapp/hotels/120357,https://pumpons.github.io/sutochno-feeds/images/8111863b6f05890f.png,Адлер,2800 RUB,0,5.0,5.0,доставка в номер;круглосуточная стойка;сауна;сад;Терраса
1594652069339,Гостевой дом Papaya Рark,https://sutochno.ru/front/searchapp/hotels/159465,https://pumpons.github.io/sutochno-feeds/images/b4914467f072689d.png,Адлер,5000 RUB,0,5.0,5.0,круглосуточная стойка;Терраса;Бассейн (открытый);прачечная;заказ экскурсий
1688412229554,Гостевой дом Эльбрус,https://sutochno.ru/front/searchapp/hotels/168841,https://pumpons.github.io/sutochno-feeds/images/37a63cee01328fd1.png,Адлер,1250 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;детский бассейн;камера хранения;прачечная
1199081547533,Гостевой дом Джина,https://sutochno.ru/front/searchapp/hotels/119908,https://pumpons.github.io/sutochno-feeds/images/a1351e21f37ab963.png,Адлер,1000 RUB,0,5.0,5.0,круглосуточная стойка;Бассейн (открытый)
150664894175,Гостиница Престиж,https://sutochno.ru/front/searchapp/hotels/150664,https://pumpons.github.io/sutochno-feeds/images/bb3f0059b57a3532.png,Адлер,8217 RUB,4,5.0,5.0,трансфер;ресторан;доставка в номер;бар;круглосуточная стойка;сауна;Спа;Бассейн (открытый);Собственный пляж;Игровая площадка для детей;лифт;пандус;детский бассейн;бассейн с подогревом;переговорная;камера хранения;бизнес-центр
1153541804086,Отель AC,https://sutochno.ru/front/searchapp/hotels/115354,https://pumpons.github.io/sutochno-feeds/images/f3a771a5e70308e6.png,Адлер,5600 RUB,0,5.0,5.0,ресторан;доставка в номер;круглосуточная стойка;сауна;Спа;лифт
150664894177,Гостиница Престиж,https://sutochno.ru/front/searchapp/hotels/150664,https://pumpons.github.io/sutochno-feeds/images/17ab7de76be9f08d.png,Адлер,9739 RUB,4,5.0,5.0,трансфер;ресторан;доставка в номер;бар;круглосуточная стойка;сауна;Спа;Бассейн (открытый);Собственный пляж;Игровая площадка для детей;лифт;пандус;детский бассейн;бассейн с подогревом;переговорная;камера хранения;бизнес-центр
1693982193753,Гостевой дом Магнолия,https://sutochno.ru/front/searchapp/hotels/169398,https://pumpons.github.io/sutochno-feeds/images/bcf92e2da65e4fb8.png,Адлер,3100 RUB,0,5.0,5.0,круглосуточная стойка;Терраса
1203571573798,Гостевой дом Гавань-Адлер,https://sutochno.ru/front/searchapp/hotels/120357,https://pumpons.github.io/sutochno-feeds/images/599ef168d9a5b67d.png,Адлер,2000 RUB,0,5.0,5.0,доставка в номер;круглосуточная стойка;сауна;сад;Терраса
1405391936028,Отель Грейс Глобал,https://sutochno.ru/front/searchapp/hotels/140539,https://pumpons.github.io/sutochno-feeds/images/42c8b56c71c05375.png,Адлер,7763 RUB,4,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Спа;Бассейн (открытый);лифт;бассейн с подогревом;камера хранения;прачечная
1405391811749,Отель Грейс Глобал,https://sutochno.ru/front/searchapp/hotels/140539,https://pumpons.github.io/sutochno-feeds/images/b049aaa8d50eeab8.png,Адлер,8625 RUB,4,5.0,5.0,трансфер;ресторан;круглосуточная стойка;Спа;Бассейн (открытый);лифт;бассейн с подогревом;камера хранения;прачечная
1688412181319,Гостевой дом Эльбрус,https://sutochno.ru/front/searchapp/hotels/168841,https://pumpons.github.io/sutochno-feeds/images/f3da8f8df3c2bc4a.png,Адлер,1300 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад;Терраса;Игровая площадка для детей;детский бассейн;камера хранения;прачечная
1709952245469,Отель Бриз,https://sutochno.ru/front/searchapp/hotels/170995,https://pumpons.github.io/sutochno-feeds/images/f35dd3f3ad64e87b.png,Адлер,750 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;сад
1524361977145,Объект Диана,https://sutochno.ru/front/searchapp/hotels/152436,https://pumpons.github.io/sutochno-feeds/images/ac23bd9f9a6ba956.png,Адлер,3500 RUB,0,5.0,5.0,Терраса;камера хранения;прачечная
350751685042,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/aad28c44d3c6aa6b.png,Адлер,3750 RUB,0,5.0,5.0,сад;Терраса
798791224625,Гостевой дом Блисс Хаус,https://sutochno.ru/front/searchapp/hotels/79879,https://pumpons.github.io/sutochno-feeds/images/8a180c150a6d7e49.png,Адлер,5500 RUB,0,5.0,5.0,трансфер;ресторан;доставка в номер;сауна;сад;Терраса;Бассейн (открытый)
350751685079,Объект Екатерина ,https://sutochno.ru/front/searchapp/hotels/35075,https://pumpons.github.io/sutochno-feeds/images/3c510a5dadf83b54.png,Адлер,6250 RUB,0,5.0,5.0,сад;Терраса
1691272187004,Гостевой дом Вилла Таурус,https://sutochno.ru/front/searchapp/hotels/169127,https://pumpons.github.io/sutochno-feeds/images/cfaf11e186f8b027.png,Адлер,6050 RUB,0,5.0,5.0,трансфер;круглосуточная стойка;прачечная
163790314084,Объект На Бамбуковой,https://sutochno.ru/front/searchapp/hotels/163790,https://pumpons.github.io/sutochno-feeds/images/0e072b2a0611cd6d.png,Сочи,3800 RUB,0,5.0,5.0,
1577412050961,Объект Порт Кудепста,https://sutochno.ru/front/searchapp/hotels/157741,https://pumpons.github.io/sutochno-feeds/images/1cf528db82491893.png,Сочи,5600 RUB,0,5.0,5.0,трансфер;ресторан;доставка в номер;Терраса;камера хранения;прачечная
1582642055653,Объект Никос,https://sutochno.ru/front/searchapp/hotels/158264,https://pumpons.github.io/sutochno-feeds/images/127ee400a2439878.png,Сочи,2000 RUB,0,5.0,5.0,трансфер;Терраса;Бассейн (открытый)
1622662102563,Объект На Азалий,https://sutochno.ru/front/searchapp/hotels/162266,https://pumpons.github.io/sutochno-feeds/images/409deea288190c63.png,Сочи,3500 RUB,0,5.0,5.0,
55335962519,Объект В Чемитоквадже,https://sutochno.ru/front/searchapp/hotels/55335,https://pumpons.github.io/sutochno-feeds/images/4ae110db63fdc0c6.png,Сочи,1600 RUB,0,5.0,5.0,трансфер;сад;Терраса
950631272957,Гостевой дом Романтика,https://sutochno.ru/front/searchapp/hotels/95063,https://pumpons.github.io/sutochno-feeds/images/13e060eec576e37f.png,Сочи,12000 RUB,0,5.0,5.0,
1582642055646,Объект Никос,https://sutochno.ru/front/searchapp/hotels/158264,https://pumpons.github.io/sutochno-feeds/images/5a0ba652cf1b8276.png,Сочи,3500 RUB,0,5.0,5.0,трансфер;Терраса;Бассейн (открытый)
1618992136639,Объект Лазурный,https://sutochno.ru/front/searchapp/hotels/161899,https://pumpons.github.io/sutochno-feeds/images/6e0d3196bd8eee61.png,Сочи,3000 RUB,0,5.0,5.0,круглосуточная стойка;сад;Терраса
1618852132876,Объект Черномор,https://sutochno.ru/front/searchapp/hotels/161885,https://pumpons.github.io/sutochno-feeds/images/f5a2b49651ac6c3f.png,Сочи,5000 RUB,0,5.0,5.0,трансфер
866191212281,Гостевой дом На Яблочной,https://sutochno.ru/front/searchapp/hotels/86619,https://pumpons.github.io/sutochno-feeds/images/db6798c02c641c7d.png,Сочи,5000 RUB,0,5.0,5.0,
29363745059,Объект Панорама,https://sutochno.ru/front/searchapp/hotels/29363,https://pumpons.github.io/sutochno-feeds/images/d371dde253fdae0c.png,Сочи,3000 RUB,0,5.0,5.0,трансфер;Терраса
1497551936661,Объект Король Лев,https://sutochno.ru/front/searchapp/hotels/149755,https://pumpons.github.io/sutochno-feeds/images/c0fa356c5e6b4529.png,Сочи,1250 RUB,0,5.0,5.0,трансфер;сад;Бассейн (открытый);Игровая площадка для детей;прачечная
